FB,3713.5773887634277,441.00489044189453,3789.3148498535156,511.3274917602539
FZ,3040.0663108825684,755.7451477050781,3112.595016479492,829.1649169921875
FS,3050.9736862182617,1114.456039428711,3123.593421936035,1187.743881225586
FR,2894.307029724121,831.0873947143555,2966.1479415893555,905.0712051391602
F,3212.391986846924,384.0202331542969,3288.102005004883,454.2099914550781
FU,3675.1060180664062,1027.5892791748047,3748.9987182617188,1099.4915618896484
TZ,2968.4764366149902,759.0579299926758,3041.4886169433594,831.7837905883789
GB,2245.1698455810547,488.06535720825195,2317.8804473876953,561.0821228027344
LX,3491.1010704040527,814.4960594177246,3566.2736206054688,885.109130859375
ON,721.2161827087402,52.433895111083984,795.212646484375,124.14962768554688
LA,1127.6326293945312,594.8798942565918,1202.996353149414,665.2435913085938
FX,2974.2499923706055,392.6875305175781,3047.6549911499023,464.9259490966797
LX,2605.9271697998047,839.5542640686035,2679.9920196533203,911.1334838867188
FZ,3259.081687927246,675.3701782226562,3331.3197631835938,748.7151947021484
LX,2964.8514862060547,832.2949371337891,3038.5438842773438,904.1483612060547
FS,3194.4683227539062,1111.0621337890625,3267.1216888427734,1183.937255859375
ME,142.49835205078125,478.6254119873047,217.53219604492188,549.1775054931641
ME,485.558349609375,469.87548828125,558.7573547363281,542.1739501953125
GA,3330.5097579956055,600.9151649475098,3402.844627380371,674.0705871582031
FX,2581.6653480529785,1051.8184547424316,2654.242477416992,1124.6582489013672
GA,2085.0229148864746,638.5540924072266,2156.4485931396484,712.5669555664062
FS,3265.8960876464844,1109.930778503418,3337.579086303711,1183.5596923828125
RL,152.61756896972656,65.50827026367188,224.52780151367188,138.89910888671875
FX,3989.130744934082,1018.7140197753906,4063.5967407226562,1089.5254516601562
RX,2902.81254196167,393.4922180175781,2975.3436126708984,466.17559814453125
GD,3638.0367736816406,444.15522384643555,3711.3152618408203,516.060546875
LX,2786.149757385254,691.6436233520508,2859.590362548828,763.3749618530273
GD,2763.4054107666016,469.86583709716797,2836.4368438720703,541.9577941894531
FZ,3332.8289642333984,820.7718124389648,3407.2093048095703,891.5366973876953
GA,2408.786563873291,699.5396194458008,2479.821304321289,773.6050109863281
RM,205.85832595825195,124.75524520874023,279.2731170654297,196.39804077148438
FW,3052.2124671936035,901.0479354858398,3125.5741424560547,972.6828765869141
MD,975.8535041809082,458.70044708251953,1048.873550415039,530.5907287597656
PS,2694.6268348693848,1120.0,2767.6707916259766,1191.8524475097656
MS,355.91088485717773,403.68621826171875,427.82899475097656,476.6618194580078
MI,561.7351188659668,56.5371208190918,634.1664581298828,128.99473571777344
FS,3122.235019683838,1114.5223388671875,3196.101776123047,1185.571762084961
GA,2131.0854454040527,566.369743347168,2203.339157104492,638.9891586303711
RN,735.7064666748047,329.4794921875,810.061767578125,399.978271484375
GX,2575.322109222412,475.16648864746094,2647.8444061279297,547.4012145996094
GB,3156.2480125427246,531.476448059082,3229.4502868652344,603.0091171264648
HX,2602.798179626465,767.4036254882812,2675.646308898926,839.1851806640625
FR,2386.2211303710938,1200.559211730957,2459.1371002197266,1272.2723541259766
FS,3564.0922927856445,1105.0873184204102,3636.945671081543,1176.8279724121094
MD,173.55410766601562,547.9630279541016,246.29022979736328,619.7982635498047
TS,3640.972198486328,1102.558219909668,3711.3658294677734,1176.7772216796875
FT,2229.4577026367188,1060.9498825073242,2302.7020568847656,1132.2482376098633
GA,2639.1277770996094,694.7522773742676,2712.1812438964844,766.2268676757812
LX,1280.8560943603516,587.3957061767578,1353.4073486328125,659.348518371582
WR,713.2702407836914,123.41859436035156,788.2157592773438,193.0664520263672
PS,2205.938793182373,1132.8043212890625,2277.8865814208984,1205.337028503418
B,3798.3367042541504,880.29443359375,3871.788543701172,951.30908203125
FT,2652.0972938537598,1050.981201171875,2723.1548614501953,1124.385482788086
FU,3079.6673011779785,968.7247467041016,3152.819381713867,1040.0
FX,2464.053268432617,843.2987251281738,2534.6349029541016,917.1620941162109
FX,2823.579448699951,833.5592422485352,2895.6316833496094,905.9120559692383
GH,3175.800579071045,603.2208137512207,3248.047119140625,675.3755035400391
L,3186.034454345703,821.7402038574219,3257.7985229492188,894.3655471801758
FZ,3338.319835662842,747.0545768737793,3409.3480224609375,820.4012145996094
ZZ,2171.3804893493652,492.0268020629883,2243.5501098632812,564.2039566040039
FT,2070.5780181884766,1132.6483612060547,2142.6830444335938,1204.8657150268555
MP,92.765380859375,273.0283203125,165.397216796875,344.67002868652344
GA,2954.176223754883,612.1943702697754,3026.7139739990234,683.9091186523438
GM,2300.7693786621094,631.7758941650391,2373.375747680664,703.4126739501953
GB,2554.1959381103516,550.6110763549805,2626.3046112060547,622.7161254882812
WP,805.2872352600098,246.94770050048828,877.6105346679688,318.7727279663086
FS,2090.3514862060547,1061.9734992980957,2161.784065246582,1134.630844116211
OB,2338.4329566955566,557.1064910888672,2408.2054595947266,631.4872436523438
FR,3370.514560699463,1178.7840576171875,3442.2213287353516,1251.137924194336
MM,1072.4456672668457,313.8237609863281,1144.4583282470703,385.8481903076172
GD,3071.7962760925293,533.3672332763672,3144.185775756836,604.9971160888672
MP,347.4305419921875,196.64633178710938,418.55541229248047,269.5079803466797
GR,2421.4528617858887,480.4453239440918,2491.8280029296875,553.9986267089844
TW,2078.231803894043,993.2259521484375,2150.3832092285156,1064.9678192138672
FO,2723.675651550293,1050.25341796875,2795.3590240478516,1122.4422607421875
RF,25.333850860595703,481.75389099121094,95.28340148925781,555.6632080078125
FU,3749.8283081054688,1023.9655570983887,3825.065444946289,1092.6349487304688
FB,167.2937240600586,1150.4973182678223,244.64212799072266,1217.267822265625
GO,3454.0413780212402,521.3260726928711,3526.3277435302734,592.7470626831055
FU,2675.8130226135254,766.6096267700195,2747.850341796875,838.1713027954102
W,408.72235107421875,53.05419158935547,479.82264709472656,125.54740142822266
MM,216.33661651611328,201.0902328491211,287.76847076416016,273.20264434814453
FW,3197.5165939331055,893.5093040466309,3269.530487060547,964.9559020996094
MF,963.140193939209,386.7556686401367,1033.7179870605469,459.6549072265625
FS,2555.4221801757812,1125.9014587402344,2628.026123046875,1196.7360534667969
GD,3288.69535446167,382.9517707824707,3363.406723022461,451.67962646484375
FD,2161.0787315368652,1060.933692932129,2231.7616577148438,1133.5684204101562
ML,222.66491317749023,406.9192810058594,293.3036346435547,479.59303283691406
FT,3453.990821838379,1035.2582244873047,3526.1027069091797,1106.4365997314453
FW,2193.835624694824,920.8079299926758,2264.9816513061523,992.9291610717773
FS,2838.7148818969727,1119.6238403320312,2912.279624938965,1189.3710327148438
MF,961.462760925293,245.010986328125,1032.7876663208008,316.91339111328125
MK,999.399787902832,318.2586975097656,1071.398307800293,389.46791076660156
LR,838.4790687561035,739.0823059082031,910.9386901855469,809.8278350830078
LT,1449.055534362793,928.8410911560059,1519.4748229980469,1001.6322479248047
NS,2980.289390563965,905.376350402832,3052.2397384643555,976.5197067260742
FT,1937.3990287780762,785.6334609985352,2007.4007415771484,858.7292785644531
FS,2414.0863494873047,1127.258316040039,2486.208427429199,1198.1947174072266
FZ,2304.977851867676,775.7614517211914,2376.7857971191406,847.0080642700195
FX,3257.2101402282715,820.5034027099609,3328.960220336914,891.7426986694336
MP,485.75316619873047,196.13814544677734,558.6020431518555,266.26085662841797
FZ,3266.3319244384766,749.7240600585938,3337.2813262939453,821.6661376953125
FI,2793.716751098633,979.6869773864746,2865.431167602539,1050.8548431396484
FS,4037.8540534973145,1168.4615287780762,4106.632186889648,1242.6065673828125
LA,2442.123722076416,626.8608474731445,2513.266357421875,698.4945983886719
FA,2749.514045715332,764.3174514770508,2821.5715103149414,835.0126571655273
GB,1998.312889099121,570.8775100708008,2068.569091796875,643.3726501464844
MK,807.9804077148438,327.4527816772461,878.8983154296875,399.1997528076172
FU,2487.126667022705,1125.2653045654297,2558.0299072265625,1196.9962005615234
TF,3194.2346801757812,750.2494049072266,3267.3001098632812,819.8280334472656
MP,422.2096977233887,262.78648376464844,493.5506591796875,333.9623260498047
FX,3888.7809715270996,1169.9782104492188,3960.0806732177734,1241.1604766845703
MX,549.3550109863281,261.0141487121582,620.8414459228516,331.9866943359375
FR,3227.469306945801,1183.7505722045898,3299.7448959350586,1253.941162109375
FS,3491.5052452087402,1107.5491256713867,3563.5343627929688,1177.9152221679688
LL,257.80994415283203,949.0554504394531,329.56627655029297,1019.6694946289062
FT,3680.0,955.9883499145508,3750.420066833496,1027.9023132324219
FU,3009.0487785339355,975.853385925293,3081.0664825439453,1046.1428451538086
TW,2405.4649696350098,915.2058410644531,2477.9611053466797,985.0299072265625
FA,3303.5472831726074,966.2848663330078,3375.3230743408203,1036.803970336914
LF,1621.8358573913574,1057.4468307495117,1691.4980773925781,1130.1052932739258
ME,627.4728622436523,469.0549011230469,699.4785766601562,539.30029296875
GR,2106.166591644287,496.24404525756836,2175.2947845458984,569.3320465087891
TW,2154.8744049072266,992.3733863830566,2228.4171295166016,1061.0195617675781
MI,826.2359504699707,115.4159927368164,897.6597137451172,186.09539031982422
NU,3600.9155807495117,1031.0209503173828,3673.927604675293,1100.1507568359375
FM,629.4568328857422,259.9929389953613,699.3834686279297,332.1484832763672
MD,1172.7308349609375,526.1773948669434,1244.3749084472656,596.5872039794922
XM,2056.5767250061035,922.7953605651855,2128.1266479492188,993.2434387207031
SM,2866.4642639160156,976.755069732666,2937.511520385742,1047.676254272461
GW,698.3295974731445,1208.8717460632324,774.53955078125,1274.9349975585938
LR,602.0125846862793,812.9684562683105,675.2711181640625,881.6822357177734
ST,2304.5939331054688,1058.6934814453125,2375.3850860595703,1129.7758865356445
LU,166.27104949951172,886.781494140625,237.6923065185547,957.2362823486328
OM,2835.737548828125,904.4290428161621,2906.4749298095703,975.5487670898438
FW,2476.5657501220703,916.2063865661621,2548.6619567871094,985.912353515625
LK,199.86621475219727,951.9828796386719,270.7917175292969,1022.8329467773438
F,2231.555564880371,779.2744369506836,2304.3353271484375,848.3178405761719
MA,287.95855712890625,405.84844970703125,356.8457946777344,478.7388610839844
MD,1252.5650939941406,520.8239097595215,1323.318618774414,591.7786865234375
RW,2264.077812194824,919.9062461853027,2335.555351257324,990.1353759765625
FT,2936.498279571533,1046.3632507324219,3008.449981689453,1116.1226196289062
FG,3332.759048461914,674.7598686218262,3404.025131225586,745.1862030029297
MF,697.9547004699707,259.53981018066406,768.1417999267578,330.9579162597656
MO,965.2151031494141,530.3426094055176,1036.7354431152344,600.4014129638672
FO,2381.111015319824,773.5383186340332,2451.975128173828,844.2354278564453
ST,2187.3910217285156,849.5928230285645,2256.0251235961914,922.5791168212891
FT,2865.3690643310547,1047.5601806640625,2936.8763275146484,1117.6080322265625
LS,105.93705368041992,754.9974975585938,177.98931884765625,824.5109252929688
MK,900.3895492553711,388.89552307128906,969.1883316040039,461.6880187988281
LL,1376.175838470459,932.0779724121094,1448.334716796875,1001.4710693359375
GX,1984.9202880859375,854.8342666625977,2054.6538696289062,926.6225051879883
LS,2442.0373916625977,1058.0211868286133,2514.021659851074,1127.4897918701172
MH,424.17271423339844,402.4696617126465,493.8973693847656,474.17185974121094
LX,2979.6161727905273,1116.4910430908203,3050.005569458008,1187.4066619873047
FT,3227.861282348633,1040.4875946044922,3300.2182006835938,1109.4727172851562
LM,2227.8795852661133,636.5841674804688,2298.714324951172,707.0253448486328
OA,1948.1225929260254,644.2680511474609,2017.918228149414,715.7560729980469
FR,3442.669605255127,1180.4544372558594,3515.361572265625,1249.0376739501953
FT,2139.1401901245117,1132.5688209533691,2207.8103256225586,1205.1562042236328
OW,1224.0156745910645,662.2261428833008,1296.1573791503906,731.2951202392578
FL,2514.170295715332,1056.3130187988281,2583.9682235717773,1127.660041809082
MP,715.1013946533203,465.6568069458008,787.5771026611328,534.3641052246094
LG,241.31373596191406,1019.1828193664551,312.26031494140625,1089.3595886230469
FS,2281.0445556640625,1128.3776092529297,2348.687713623047,1201.9813232421875
RX,512.0298194885254,126.2591438293457,582.6588287353516,196.7495880126953
FG,1925.971035003662,996.1401252746582,1997.0494232177734,1066.1234893798828
MO,401.4318428039551,334.1540641784668,470.1584777832031,406.44969177246094
FR,1848.9959335327148,1205.0460624694824,1917.3095397949219,1277.7620697021484
LD,3824.7186431884766,359.57482147216797,3893.027633666992,432.2945327758789
FR,3085.991954803467,1186.3536834716797,3156.732223510742,1256.5550994873047
FX,3745.2135009765625,1175.7495384216309,3814.900146484375,1247.003921508789
FR,2736.1937141418457,1191.7886352539062,2807.568572998047,1261.3125305175781
MK,834.2993087768555,393.73802185058594,903.0043563842773,465.9593505859375
FT,1994.7664413452148,1134.806079864502,2066.938018798828,1203.5395965576172
MI,277.4286804199219,476.3172302246094,348.39422607421875,546.2020874023438
RZ,3573.4301147460938,740.3131637573242,3643.7548065185547,810.8160705566406
GX,1666.2225036621094,1198.6271362304688,1738.4251098632812,1267.2857818603516
LL,1177.6683158874512,936.3010444641113,1249.8019561767578,1005.0249633789062
MD,696.9433975219727,535.7627372741699,766.6685104370117,606.8541412353516
MP,884.5071678161621,180.12343978881836,955.2271423339844,250.14227294921875
FX,2253.394542694092,849.8478088378906,2323.9695587158203,920.0032196044922
FU,2648.4160385131836,981.2283554077148,2720.125373840332,1050.2518844604492
OR,867.4528961181641,1139.1189651489258,937.1371765136719,1210.1292724609375
FX,2119.244861602783,853.2210884094238,2190.041748046875,923.1106872558594
FG,2364.7156143188477,987.9495544433594,2435.884208679199,1057.4245681762695
FT,2794.2565307617188,1050.2373733520508,2865.865768432617,1119.2142944335938
MH,554.7286987304688,401.0013961791992,625.7001342773438,470.55323028564453
LZ,2823.471836090088,763.1178703308105,2894.819839477539,832.2809295654297
MK,133.89294815063477,342.1876678466797,203.81251525878906,412.7600784301758
MR,3591.174789428711,1175.2983283996582,3660.7057342529297,1246.2613677978516
MK,764.9663124084473,397.42559814453125,835.4347534179688,467.44166564941406
MD,622.4193420410156,537.9127006530762,692.4728851318359,608.3094024658203
FX,2397.2260971069336,842.8293952941895,2463.919403076172,916.7703247070312
MZ,84.61662292480469,822.7343788146973,156.57981872558594,891.2360992431641
LT,1206.7742195129395,1067.8977432250977,1277.1369934082031,1137.9370346069336
LF,1114.8214416503906,801.3167915344238,1186.2028198242188,870.3553161621094
AL,3379.040584564209,1038.322036743164,3451.7454681396484,1106.0843048095703
ME,409.8120307922363,471.9522705078125,479.63731384277344,542.4840698242188
FR,2597.476230621338,1195.624267578125,2667.8494262695312,1265.6028137207031
MP,686.717960357666,331.37060165405273,756.3040313720703,402.1179656982422
ML,200.9835548400879,339.88220977783203,270.3178405761719,410.81890869140625
RT,3007.3534622192383,1046.3715286254883,3079.2500076293945,1114.7768859863281
MK,871.3385772705078,321.6788024902344,938.8845062255859,394.486083984375
OX,1467.4468421936035,1201.128360748291,1539.0461883544922,1269.8089599609375
LR,733.3229217529297,806.7812042236328,803.1249465942383,877.216552734375
MP,816.4042358398438,181.29188919067383,886.8727188110352,251.03416442871094
GA,2203.9896926879883,707.314826965332,2271.8106002807617,779.7491760253906
GB,2203.466724395752,564.1796875,2271.960220336914,635.9026336669922
MH,538.1068954467773,331.96824645996094,607.845100402832,402.4093704223633
